TradeNum,Date,EntryTime,ExitTime,Type,EntryPrice,InitialSL,FinalSL,HardTP,ExitPrice,RiskPerOz,LotOunces,RiskUSD,PnLUSD,RMultiple,Result,BELocked,RunningBalance
1563,2025-05-12,15:30,15:35,LONG,3228.95,3225.37,3225.37,3234.32,3225.37,3.58,1.02,3.65,-3.65,-1,BREAKEVEN,NO,361.55
1564,2025-05-12,16:15,16:30,LONG,3240.69,3236.36,3236.36,3247.18,3236.36,4.33,0.83,3.62,-3.62,-1,BREAKEVEN,NO,357.93
1565,2025-05-13,08:00,08:10,LONG,3252.29,3249.65,3252.59,3256.25,3256.25,2.64,1.36,3.58,5.37,1.5,BREAKEVEN,YES,363.3
1566,2025-05-13,09:30,09:45,LONG,3254.81,3250.29,3256.58,3261.59,3261.59,4.52,0.8,3.63,5.45,1.5,BREAKEVEN,YES,368.75
1567,2025-05-13,10:30,10:50,SHORT,3256.64,3259.37,3259.37,3252.55,3259.37,2.73,1.35,3.69,-3.69,-1,BREAKEVEN,NO,365.07
1568,2025-05-13,11:15,11:20,SHORT,3258.39,3261.1,3258.09,3254.32,3258.09,2.71,1.35,3.65,0.4,0.11,BREAKEVEN,YES,365.47
1569,2025-05-13,12:10,12:15,SHORT,3253.83,3256.27,3256.27,3250.17,3256.27,2.44,1.5,3.65,-3.65,-1,BREAKEVEN,NO,361.82
1570,2025-05-13,13:10,13:15,SHORT,3251.8,3254.24,3254.24,3248.14,3254.24,2.44,1.48,3.62,-3.62,-1,BREAKEVEN,NO,358.2
1571,2025-05-13,13:55,14:15,LONG,3252.82,3250.29,3253.12,3256.62,3253.12,2.53,1.42,3.58,0.42,0.12,BREAKEVEN,YES,358.62
1572,2025-05-13,14:50,14:55,SHORT,3252.43,3256.04,3252.13,3247.01,3252.13,3.61,0.99,3.59,0.3,0.08,BREAKEVEN,YES,358.92
1573,2025-05-13,15:35,15:45,SHORT,3241.56,3248.29,3248.29,3231.47,3248.29,6.73,0.53,3.59,-3.59,-1,BREAKEVEN,NO,355.33
1574,2025-05-13,16:40,16:55,LONG,3238.14,3230.77,3230.77,3249.19,3230.77,7.37,0.48,3.55,-3.55,-1,BREAKEVEN,NO,351.78
1575,2025-05-14,08:30,08:50,LONG,3225.84,3220.5,3229.89,3233.85,3233.85,5.34,0.66,3.52,5.28,1.5,BREAKEVEN,YES,357.05
1576,2025-05-14,09:15,09:30,LONG,3232.64,3229.63,3229.63,3237.15,3229.63,3.01,1.19,3.57,-3.57,-1,BREAKEVEN,NO,353.48
1577,2025-05-14,10:10,10:25,LONG,3226.77,3222.78,3227.85,3232.75,3232.75,3.99,0.89,3.53,5.3,1.5,BREAKEVEN,YES,358.79
1578,2025-05-14,11:20,11:25,SHORT,3237.79,3240.96,3237.49,3233.03,3237.49,3.17,1.13,3.59,0.34,0.09,BREAKEVEN,YES,359.13
1579,2025-05-14,12:10,12:10,LONG,3232.51,3228.24,3228.24,3238.92,3228.24,4.27,0.84,3.59,-3.59,-1,BREAKEVEN,NO,355.53
1580,2025-05-14,13:45,13:50,LONG,3230.73,3228.14,3231.03,3234.62,3231.03,2.59,1.37,3.56,0.41,0.12,BREAKEVEN,YES,355.95
1581,2025-05-14,14:30,14:35,SHORT,3236.45,3239.55,3236.15,3231.8,3236.15,3.1,1.15,3.56,0.34,0.1,BREAKEVEN,YES,356.29
1582,2025-05-14,15:15,15:35,LONG,3215.1,3207.18,3207.18,3226.98,3207.18,7.92,0.45,3.56,-3.56,-1,BREAKEVEN,NO,352.73
1583,2025-05-14,16:00,16:25,SHORT,3182.05,3189.83,3189.83,3170.38,3189.83,7.78,0.45,3.53,-3.53,-1,BREAKEVEN,NO,349.2
1584,2025-05-15,08:10,08:30,LONG,3139.65,3137.31,3140.38,3143.16,3140.38,2.34,1.49,3.49,1.09,0.31,BREAKEVEN,YES,350.29
1585,2025-05-15,08:55,09:00,LONG,3128.75,3122.09,3122.09,3138.74,3122.09,6.66,0.53,3.5,-3.5,-1,BREAKEVEN,NO,346.79
1586,2025-05-15,09:40,09:50,SHORT,3147.93,3152.86,3152.86,3140.53,3152.86,4.93,0.7,3.47,-3.47,-1,BREAKEVEN,NO,343.32
1587,2025-05-15,10:25,10:35,LONG,3145.18,3140.2,3140.2,3152.65,3140.2,4.98,0.69,3.43,-3.43,-1,BREAKEVEN,NO,339.89
1588,2025-05-15,11:10,11:40,LONG,3150.58,3145.26,3153.83,3158.56,3158.56,5.32,0.64,3.4,5.1,1.5,BREAKEVEN,YES,344.98
1589,2025-05-15,12:10,12:15,SHORT,3165.91,3169.68,3169.68,3160.26,3169.68,3.77,0.92,3.45,-3.45,-1,BREAKEVEN,NO,341.53
1590,2025-05-15,13:30,14:20,SHORT,3177.54,3180.15,3177.24,3173.63,3177.24,2.61,1.31,3.42,0.39,0.11,BREAKEVEN,YES,341.93
1591,2025-05-15,14:15,14:45,SHORT,3177.36,3181.21,3176.22,3171.59,3176.22,3.85,0.89,3.42,1.01,0.3,BREAKEVEN,YES,342.94
1592,2025-05-15,15:10,15:20,LONG,3180.39,3177.43,3180.69,3184.83,3184.83,2.96,1.16,3.43,5.14,1.5,BREAKEVEN,YES,348.08
1593,2025-05-15,16:10,17:20,LONG,3195.05,3187.2,3201.47,3206.83,3206.83,7.85,0.44,3.48,5.22,1.5,BREAKEVEN,YES,353.3
1594,2025-05-15,16:55,17:05,SHORT,3192.43,3197.46,3197.46,3184.88,3197.46,5.03,0.7,3.53,-3.53,-1,BREAKEVEN,NO,349.77
1595,2025-05-16,08:00,08:20,LONG,3219.56,3216.68,3216.68,3223.88,3216.68,2.88,1.21,3.5,-3.5,-1,BREAKEVEN,NO,346.27
1596,2025-05-16,10:10,10:15,SHORT,3214.36,3219.53,3214.06,3206.61,3214.06,5.17,0.67,3.46,0.2,0.06,BREAKEVEN,YES,346.47
1597,2025-05-16,11:00,11:10,LONG,3207.06,3203.87,3203.87,3211.85,3203.87,3.19,1.09,3.46,-3.46,-1,BREAKEVEN,NO,343.01
1598,2025-05-16,12:15,12:25,LONG,3206.63,3203.9,3207.24,3210.73,3210.73,2.73,1.26,3.43,5.15,1.5,BREAKEVEN,YES,348.15
1599,2025-05-16,13:10,13:35,LONG,3204.8,3200,3200,3212,3200,4.8,0.73,3.48,-3.48,-1,BREAKEVEN,NO,344.67
1600,2025-05-16,14:00,14:05,SHORT,3175.54,3180.6,3175.24,3167.95,3175.24,5.06,0.68,3.45,0.2,0.06,BREAKEVEN,YES,344.88
1601,2025-05-16,15:25,15:35,LONG,3174.35,3170.09,3174.65,3180.74,3180.74,4.26,0.81,3.45,5.17,1.5,BREAKEVEN,YES,350.05
1602,2025-05-16,16:15,16:30,LONG,3174.58,3167.97,3174.88,3184.49,3174.88,6.61,0.53,3.5,0.16,0.05,BREAKEVEN,YES,350.21
1603,2025-05-19,08:00,08:05,SHORT,3218.22,3222.47,3222.47,3211.84,3222.47,4.25,0.82,3.5,-3.5,-1,BREAKEVEN,NO,346.71
1604,2025-05-19,08:50,08:55,SHORT,3217.8,3220.74,3220.74,3213.39,3220.74,2.94,1.18,3.47,-3.47,-1,BREAKEVEN,NO,343.24
1605,2025-05-19,10:15,10:35,SHORT,3229.66,3231.97,3231.97,3226.19,3231.97,2.31,1.49,3.43,-3.43,-1,BREAKEVEN,NO,339.81
1606,2025-05-19,11:30,11:45,SHORT,3235.89,3239.7,3239.7,3230.18,3239.7,3.81,0.89,3.4,-3.4,-1,BREAKEVEN,NO,336.41
1607,2025-05-19,12:20,12:25,SHORT,3236.95,3240.33,3240.33,3231.88,3240.33,3.38,1,3.36,-3.36,-1,BREAKEVEN,NO,333.05
1608,2025-05-19,13:05,13:25,SHORT,3235.86,3240.98,3240.98,3228.18,3240.98,5.12,0.65,3.33,-3.33,-1,BREAKEVEN,NO,329.72
1609,2025-05-19,14:00,14:30,LONG,3241.13,3237.68,3241.43,3246.31,3241.43,3.45,0.96,3.3,0.29,0.09,BREAKEVEN,YES,330
1610,2025-05-19,14:45,15:50,SHORT,3243.81,3249.97,3239.47,3234.57,3234.57,6.16,0.54,3.3,4.95,1.5,BREAKEVEN,YES,334.95
1611,2025-05-19,16:25,16:30,LONG,3232.05,3228.46,3228.46,3237.44,3228.46,3.59,0.93,3.35,-3.35,-1,BREAKEVEN,NO,331.6
1612,2025-05-20,08:05,08:30,SHORT,3217.92,3221.31,3217.62,3212.84,3217.62,3.39,0.98,3.32,0.29,0.09,BREAKEVEN,YES,331.9
1613,2025-05-20,09:10,09:30,SHORT,3216.81,3219.76,3216.24,3212.38,3212.38,2.95,1.13,3.32,4.98,1.5,BREAKEVEN,YES,336.87
1614,2025-05-20,09:55,10:05,SHORT,3209.76,3211.92,3211.92,3206.52,3211.92,2.16,1.56,3.37,-3.37,-1,BREAKEVEN,NO,333.51
1615,2025-05-20,10:45,11:25,LONG,3223.03,3218.89,3218.89,3229.24,3218.89,4.14,0.81,3.34,-3.34,-1,BREAKEVEN,NO,330.17
1616,2025-05-20,12:20,12:25,SHORT,3236.42,3239.04,3239.04,3232.49,3239.04,2.62,1.26,3.3,-3.3,-1,BREAKEVEN,NO,326.87
1617,2025-05-20,13:20,13:45,LONG,3233,3230.44,3235.32,3236.84,3236.84,2.56,1.28,3.27,4.9,1.5,BREAKEVEN,YES,331.77
1618,2025-05-20,14:35,15:10,LONG,3240.71,3236.56,3236.56,3246.94,3236.56,4.15,0.8,3.32,-3.32,-1,BREAKEVEN,NO,328.45
1619,2025-05-20,16:15,16:30,SHORT,3236.08,3240.15,3240.15,3229.97,3240.15,4.07,0.81,3.28,-3.28,-1,BREAKEVEN,NO,325.17
1620,2025-05-21,08:00,08:05,LONG,3301.08,3298.8,3298.8,3304.5,3298.8,2.28,1.43,3.25,-3.25,-1,BREAKEVEN,NO,321.92
1621,2025-05-21,08:45,08:50,SHORT,3312.92,3317.13,3317.13,3306.61,3317.13,4.21,0.76,3.22,-3.22,-1,BREAKEVEN,NO,318.7
1622,2025-05-21,09:40,09:45,SHORT,3319.11,3321.75,3318.81,3315.15,3318.81,2.64,1.21,3.19,0.36,0.11,BREAKEVEN,YES,319.06
1623,2025-05-21,10:25,10:50,LONG,3312.62,3308.76,3308.76,3318.41,3308.76,3.86,0.83,3.19,-3.19,-1,BREAKEVEN,NO,315.87
1624,2025-05-21,11:20,11:25,SHORT,3309.22,3311.37,3308.92,3305.99,3308.92,2.15,1.47,3.16,0.44,0.14,BREAKEVEN,YES,316.31
1625,2025-05-21,12:05,12:45,SHORT,3310.05,3312.88,3309.75,3305.81,3309.75,2.83,1.12,3.16,0.34,0.11,BREAKEVEN,YES,316.65
1626,2025-05-21,12:50,12:55,SHORT,3310.81,3313.1,3313.1,3307.38,3313.1,2.29,1.38,3.17,-3.17,-1,BREAKEVEN,NO,313.48
1627,2025-05-21,14:20,14:35,LONG,3311.62,3308.75,3308.75,3315.92,3308.75,2.87,1.09,3.13,-3.13,-1,BREAKEVEN,NO,310.35
1628,2025-05-21,15:10,15:20,SHORT,3309.69,3313.19,3309.39,3304.44,3304.44,3.5,0.89,3.1,4.66,1.5,BREAKEVEN,YES,315
1629,2025-05-21,15:55,16:25,LONG,3302.52,3298.56,3302.82,3308.46,3302.82,3.96,0.8,3.15,0.24,0.08,BREAKEVEN,YES,315.24
1630,2025-05-21,16:50,16:50,LONG,3300.62,3293.96,3300.92,3310.61,3293.96,6.66,0.47,3.15,-3.15,-1,BREAKEVEN,YES,312.09
1631,2025-05-22,08:30,08:45,SHORT,3337.3,3340.57,3336.76,3332.4,3332.4,3.27,0.95,3.12,4.68,1.5,BREAKEVEN,YES,316.77
1632,2025-05-22,10:35,10:55,SHORT,3327.51,3330.36,3330.36,3323.24,3330.36,2.85,1.11,3.17,-3.17,-1,BREAKEVEN,NO,313.6
1633,2025-05-22,11:35,12:00,LONG,3315.4,3309.73,3309.73,3323.91,3309.73,5.67,0.55,3.14,-3.14,-1,BREAKEVEN,NO,310.46
1634,2025-05-22,12:35,12:55,SHORT,3308.11,3311.33,3307.81,3303.28,3307.81,3.22,0.96,3.1,0.29,0.09,BREAKEVEN,YES,310.75
1635,2025-05-22,13:20,13:25,LONG,3302.86,3300.01,3300.01,3307.14,3300.01,2.85,1.09,3.11,-3.11,-1,BREAKEVEN,NO,307.65
1636,2025-05-22,14:05,14:10,SHORT,3287.9,3291.53,3291.53,3282.45,3291.53,3.63,0.85,3.08,-3.08,-1,BREAKEVEN,NO,304.57
1637,2025-05-22,15:00,15:05,LONG,3312.83,3310.11,3310.11,3316.91,3310.11,2.72,1.12,3.05,-3.05,-1,BREAKEVEN,NO,301.52
1638,2025-05-22,15:50,16:00,LONG,3303.56,3299.44,3303.86,3309.74,3309.74,4.12,0.73,3.02,4.52,1.5,BREAKEVEN,YES,306.05
1639,2025-05-23,08:00,08:10,SHORT,3314.71,3317.38,3317.38,3310.7,3317.38,2.67,1.15,3.06,-3.06,-1,BREAKEVEN,NO,302.99
1640,2025-05-23,08:55,09:00,SHORT,3323.79,3327.19,3327.19,3318.69,3327.19,3.4,0.89,3.03,-3.03,-1,BREAKEVEN,NO,299.96
1641,2025-05-23,09:45,10:45,SHORT,3329.33,3333.48,3333.48,3323.1,3333.48,4.15,0.72,3,-3,-1,BREAKEVEN,NO,296.96
1642,2025-05-23,10:35,10:45,SHORT,3329.72,3332.28,3332.28,3325.88,3332.28,2.56,1.16,2.97,-2.97,-1,BREAKEVEN,NO,293.99
1643,2025-05-23,11:35,11:45,SHORT,3326.88,3329.08,3326.58,3323.58,3326.58,2.2,1.34,2.94,0.4,0.14,BREAKEVEN,YES,294.39
1644,2025-05-23,12:30,13:00,SHORT,3331.51,3335.3,3330.01,3325.83,3325.83,3.79,0.78,2.94,4.42,1.5,BREAKEVEN,YES,298.8
1645,2025-05-23,14:05,14:15,SHORT,3328.7,3331.43,3328.4,3324.6,3328.4,2.73,1.09,2.99,0.33,0.11,BREAKEVEN,YES,299.13
1646,2025-05-23,15:00,15:35,SHORT,3348.89,3355.69,3355.69,3338.69,3355.69,6.8,0.44,2.99,-2.99,-1,BREAKEVEN,NO,296.14
1647,2025-05-23,15:45,15:50,SHORT,3356.84,3361.76,3356.54,3349.46,3356.54,4.92,0.6,2.96,0.18,0.06,BREAKEVEN,YES,296.32
1648,2025-05-23,16:40,16:55,SHORT,3345.37,3350.11,3345.07,3338.26,3345.07,4.74,0.63,2.96,0.19,0.06,BREAKEVEN,YES,296.51
1649,2025-05-26,08:00,08:45,SHORT,3349.07,3352.9,3348.77,3343.33,3348.77,3.83,0.77,2.97,0.23,0.08,BREAKEVEN,YES,296.74
1650,2025-05-26,08:45,09:20,SHORT,3347.8,3351.71,3344.75,3341.94,3341.94,3.91,0.76,2.97,4.45,1.5,BREAKEVEN,YES,301.19
1651,2025-05-26,09:40,09:50,LONG,3342.7,3340.49,3340.49,3346.01,3340.49,2.21,1.36,3.01,-3.01,-1,BREAKEVEN,NO,298.18
1652,2025-05-26,11:00,11:15,SHORT,3338.08,3341.14,3336.91,3333.49,3333.49,3.06,0.97,2.98,4.47,1.5,BREAKEVEN,YES,302.65
1653,2025-05-26,12:25,12:25,LONG,3327.2,3322.02,3327.5,3334.97,3322.02,5.18,0.58,3.03,-3.03,-1,BREAKEVEN,YES,299.63
1654,2025-05-26,13:20,13:30,LONG,3332.97,3330.48,3330.48,3336.7,3330.48,2.49,1.2,3,-3,-1,BREAKEVEN,NO,296.63
1655,2025-05-26,14:10,14:50,LONG,3331.45,3329.07,3331.75,3335.02,3331.75,2.38,1.25,2.97,0.37,0.13,BREAKEVEN,YES,297
1656,2025-05-26,15:25,15:35,SHORT,3326.79,3331.2,3331.2,3320.18,3331.2,4.41,0.67,2.97,-2.97,-1,BREAKEVEN,NO,294.03
1657,2025-05-26,16:10,16:10,LONG,3334.17,3329.99,3337.17,3340.44,3329.99,4.18,0.7,2.94,-2.94,-1,BREAKEVEN,YES,291.09
1658,2025-05-27,08:05,08:30,LONG,3330.41,3326.14,3326.14,3336.81,3326.14,4.27,0.68,2.91,-2.91,-1,BREAKEVEN,NO,288.18
1659,2025-05-27,08:50,09:35,SHORT,3324.79,3329.87,3320.4,3317.17,3317.17,5.08,0.57,2.88,4.32,1.5,BREAKEVEN,YES,292.51
1660,2025-05-27,09:40,09:45,SHORT,3316.22,3320.82,3315.92,3309.32,3309.32,4.6,0.64,2.93,4.39,1.5,BREAKEVEN,YES,296.89
1661,2025-05-27,11:05,11:15,LONG,3307.91,3304.42,3304.42,3313.14,3304.42,3.49,0.85,2.97,-2.97,-1,BREAKEVEN,NO,293.92
1662,2025-05-27,12:20,12:30,LONG,3304.15,3300.59,3300.59,3309.49,3300.59,3.56,0.83,2.94,-2.94,-1,BREAKEVEN,NO,290.99
1663,2025-05-27,13:05,13:15,LONG,3298.36,3294.97,3294.97,3303.45,3294.97,3.39,0.86,2.91,-2.91,-1,BREAKEVEN,NO,288.08
1664,2025-05-27,13:55,14:00,LONG,3293.24,3289.79,3293.54,3298.41,3293.54,3.45,0.84,2.88,0.25,0.09,BREAKEVEN,YES,288.33
1665,2025-05-27,15:20,15:35,LONG,3296.49,3292.64,3292.64,3302.26,3292.64,3.85,0.75,2.88,-2.88,-1,BREAKEVEN,NO,285.44
1666,2025-05-27,16:05,16:30,LONG,3296.66,3293.86,3296.96,3300.86,3300.86,2.8,1.02,2.85,4.28,1.5,BREAKEVEN,YES,289.72
1667,2025-05-27,16:55,17:00,LONG,3295.33,3290.84,3290.84,3302.06,3290.84,4.49,0.65,2.9,-2.9,-1,BREAKEVEN,NO,286.83
1668,2025-05-28,08:20,08:25,SHORT,3306.17,3309.51,3309.51,3301.16,3309.51,3.34,0.86,2.87,-2.87,-1,BREAKEVEN,NO,283.96
1669,2025-05-28,09:10,09:25,LONG,3300.14,3296.89,3301.1,3305.01,3305.01,3.25,0.87,2.84,4.26,1.5,BREAKEVEN,YES,288.22
1670,2025-05-28,10:00,10:10,SHORT,3307.61,3312.03,3312.03,3300.98,3312.03,4.42,0.65,2.88,-2.88,-1,BREAKEVEN,NO,285.34
1671,2025-05-28,12:00,12:45,SHORT,3322.38,3324.81,3324.81,3318.74,3324.81,2.43,1.17,2.85,-2.85,-1,BREAKEVEN,NO,282.48
1672,2025-05-28,12:45,13:10,SHORT,3323.91,3326.94,3323.61,3319.36,3323.61,3.03,0.93,2.82,0.28,0.1,BREAKEVEN,YES,282.76
1673,2025-05-28,14:00,14:15,LONG,3312.53,3309.58,3309.58,3316.96,3309.58,2.95,0.96,2.83,-2.83,-1,BREAKEVEN,NO,279.93
1674,2025-05-28,15:05,15:10,LONG,3309.67,3306.57,3306.57,3314.32,3306.57,3.1,0.9,2.8,-2.8,-1,BREAKEVEN,NO,277.14
1675,2025-05-28,15:55,16:00,LONG,3312.27,3309.06,3312.57,3317.09,3312.57,3.21,0.86,2.77,0.26,0.09,BREAKEVEN,YES,277.39
1676,2025-05-29,08:00,08:35,LONG,3269.78,3267.15,3267.15,3273.73,3267.15,2.63,1.05,2.77,-2.77,-1,BREAKEVEN,NO,274.62
1677,2025-05-29,09:20,10:15,LONG,3273.99,3269.36,3277.34,3280.93,3280.93,4.63,0.59,2.75,4.12,1.5,BREAKEVEN,YES,278.74
1678,2025-05-29,10:35,10:45,SHORT,3277.85,3280.62,3280.62,3273.69,3280.62,2.77,1.01,2.79,-2.79,-1,BREAKEVEN,NO,275.95
1679,2025-05-29,11:40,12:25,LONG,3280.45,3276.71,3276.71,3286.06,3276.71,3.74,0.74,2.76,-2.76,-1,BREAKEVEN,NO,273.19
1680,2025-05-29,12:55,13:00,LONG,3282.05,3278.72,3282.35,3287.05,3287.05,3.33,0.82,2.73,4.1,1.5,BREAKEVEN,YES,277.29
1681,2025-05-29,14:00,14:25,SHORT,3297.53,3300.29,3300.29,3293.39,3300.29,2.76,1,2.77,-2.77,-1,BREAKEVEN,NO,274.52
1682,2025-05-29,15:05,15:15,LONG,3302.17,3298.54,3303.57,3307.62,3307.62,3.63,0.76,2.75,4.12,1.5,BREAKEVEN,YES,278.64
1683,2025-05-29,15:50,15:55,LONG,3311.68,3308.38,3311.98,3316.63,3316.63,3.3,0.84,2.79,4.18,1.5,BREAKEVEN,YES,282.82
1684,2025-05-29,16:35,17:45,SHORT,3315.12,3322.03,3309.64,3304.75,3309.64,6.91,0.41,2.83,2.24,0.79,BREAKEVEN,YES,285.06
1685,2025-05-30,08:05,08:25,LONG,3292.44,3288.75,3294.13,3297.98,3297.98,3.69,0.77,2.85,4.28,1.5,BREAKEVEN,YES,289.33
1686,2025-05-30,09:10,09:50,LONG,3294.2,3290.05,3296.7,3300.42,3300.42,4.15,0.7,2.89,4.34,1.5,BREAKEVEN,YES,293.67
1687,2025-05-30,09:55,10:00,LONG,3301.71,3298.44,3298.44,3306.61,3298.44,3.27,0.9,2.94,-2.94,-1,BREAKEVEN,NO,290.74
1688,2025-05-30,11:05,11:05,SHORT,3293.84,3300.75,3300.75,3283.48,3300.75,6.91,0.42,2.91,-2.91,-1,BREAKEVEN,NO,287.83
1689,2025-05-30,13:05,13:25,SHORT,3299.43,3301.84,3298.04,3295.81,3295.81,2.41,1.19,2.88,4.32,1.5,BREAKEVEN,YES,292.15
1690,2025-05-30,14:20,15:00,LONG,3292.36,3288.65,3288.65,3297.93,3288.65,3.71,0.79,2.92,-2.92,-1,BREAKEVEN,NO,289.23
1691,2025-05-30,16:35,16:40,SHORT,3296.31,3300.84,3296.01,3289.51,3289.51,4.53,0.64,2.89,4.34,1.5,BREAKEVEN,YES,293.56
1692,2025-06-02,08:45,09:00,SHORT,3322.74,3326.08,3326.08,3317.73,3326.08,3.34,0.88,2.94,-2.94,-1,BREAKEVEN,NO,290.63
1693,2025-06-02,09:30,09:35,SHORT,3336.98,3340.19,3340.19,3332.16,3340.19,3.21,0.91,2.91,-2.91,-1,BREAKEVEN,NO,287.72
1694,2025-06-02,10:25,10:25,SHORT,3353.58,3360.28,3360.28,3343.53,3360.28,6.7,0.43,2.88,-2.88,-1,BREAKEVEN,NO,284.85
1695,2025-06-02,11:10,12:00,LONG,3353.62,3349.32,3349.32,3360.07,3349.32,4.3,0.66,2.85,-2.85,-1,BREAKEVEN,NO,282
1696,2025-06-02,12:00,12:10,LONG,3351.01,3347.71,3347.71,3355.96,3347.71,3.3,0.85,2.82,-2.82,-1,BREAKEVEN,NO,279.18
1697,2025-06-02,13:25,13:40,SHORT,3349.42,3352.22,3349.12,3345.22,3345.22,2.8,1,2.79,4.19,1.5,BREAKEVEN,YES,283.36
1698,2025-06-02,14:10,14:20,SHORT,3349.29,3351.48,3351.48,3346.01,3351.48,2.19,1.29,2.83,-2.83,-1,BREAKEVEN,NO,280.53
1699,2025-06-02,15:00,15:05,SHORT,3354.3,3359.28,3359.28,3346.83,3359.28,4.98,0.56,2.81,-2.81,-1,BREAKEVEN,NO,277.73
1700,2025-06-02,15:45,15:50,LONG,3360.41,3357.68,3357.68,3364.51,3357.68,2.73,1.02,2.78,-2.78,-1,BREAKEVEN,NO,274.95
1701,2025-06-02,16:30,16:45,LONG,3356.27,3348.76,3364.22,3367.53,3367.53,7.51,0.37,2.75,4.12,1.5,BREAKEVEN,YES,279.07
1702,2025-06-03,08:15,08:25,LONG,3362.32,3359.7,3359.7,3366.25,3359.7,2.62,1.07,2.79,-2.79,-1,BREAKEVEN,NO,276.28
1703,2025-06-03,09:10,09:40,LONG,3361.94,3357.78,3357.78,3368.18,3357.78,4.16,0.66,2.76,-2.76,-1,BREAKEVEN,NO,273.52
1704,2025-06-03,10:00,11:05,SHORT,3355.31,3362.72,3362.72,3344.2,3362.72,7.41,0.37,2.74,-2.74,-1,BREAKEVEN,NO,270.78
1705,2025-06-03,10:45,11:00,SHORT,3358.3,3361.19,3361.19,3353.97,3361.19,2.89,0.94,2.71,-2.71,-1,BREAKEVEN,NO,268.08
1706,2025-06-03,11:50,12:05,LONG,3362.52,3359.73,3359.73,3366.7,3359.73,2.79,0.96,2.68,-2.68,-1,BREAKEVEN,NO,265.39
1707,2025-06-03,12:35,12:55,LONG,3358.86,3356.08,3356.08,3363.03,3356.08,2.78,0.95,2.65,-2.65,-1,BREAKEVEN,NO,262.74
1708,2025-06-03,13:20,13:20,LONG,3356.37,3353.55,3353.55,3360.6,3353.55,2.82,0.93,2.63,-2.63,-1,BREAKEVEN,NO,260.11
1709,2025-06-03,14:10,15:05,LONG,3357.14,3352.09,3352.09,3364.71,3352.09,5.05,0.52,2.6,-2.6,-1,BREAKEVEN,NO,257.51
1710,2025-06-03,14:55,15:00,LONG,3359.3,3357.22,3357.22,3362.42,3357.22,2.08,1.24,2.58,-2.58,-1,BREAKEVEN,NO,254.94
1711,2025-06-03,15:55,16:05,SHORT,3359.37,3361.81,3361.81,3355.71,3361.81,2.44,1.04,2.55,-2.55,-1,BREAKEVEN,NO,252.39
1712,2025-06-03,16:40,16:45,LONG,3352.04,3347.67,3347.67,3358.59,3347.67,4.37,0.58,2.52,-2.52,-1,BREAKEVEN,NO,249.86
1713,2025-06-04,08:25,08:35,LONG,3351.63,3348.04,3348.04,3357.02,3348.04,3.59,0.7,2.5,-2.5,-1,BREAKEVEN,NO,247.37
1714,2025-06-04,09:15,09:40,LONG,3352.54,3349.22,3354.8,3357.52,3357.52,3.32,0.75,2.47,3.71,1.5,BREAKEVEN,YES,251.08
1715,2025-06-04,10:20,10:30,SHORT,3359.37,3361.96,3361.96,3355.48,3361.96,2.59,0.97,2.51,-2.51,-1,BREAKEVEN,NO,248.57
1716,2025-06-04,11:05,11:50,LONG,3355.44,3350.3,3360.13,3363.15,3363.15,5.14,0.48,2.49,3.73,1.5,BREAKEVEN,YES,252.29
1717,2025-06-04,12:05,12:45,LONG,3363.78,3360.07,3360.07,3369.35,3360.07,3.71,0.68,2.52,-2.52,-1,BREAKEVEN,NO,249.77
1718,2025-06-04,13:00,13:10,LONG,3363.21,3359.67,3359.67,3368.52,3359.67,3.54,0.71,2.5,-2.5,-1,BREAKEVEN,NO,247.27
1719,2025-06-04,13:55,14:20,LONG,3350.97,3348.06,3348.06,3355.33,3348.06,2.91,0.85,2.47,-2.47,-1,BREAKEVEN,NO,244.8
1720,2025-06-04,14:50,15:15,SHORT,3347.71,3352.04,3352.04,3341.22,3352.04,4.33,0.57,2.45,-2.45,-1,BREAKEVEN,NO,242.35
1721,2025-06-05,08:00,08:20,LONG,3368.3,3365.4,3365.4,3372.65,3365.4,2.9,0.84,2.42,-2.42,-1,BREAKEVEN,NO,239.93
1722,2025-06-05,09:15,09:30,LONG,3367.08,3364.66,3367.38,3370.71,3367.38,2.42,0.99,2.4,0.3,0.12,BREAKEVEN,YES,240.23
1723,2025-06-05,10:25,10:45,LONG,3372.43,3369.94,3369.94,3376.16,3369.94,2.49,0.96,2.4,-2.4,-1,BREAKEVEN,NO,237.82
1724,2025-06-05,12:35,12:50,SHORT,3384.06,3388.1,3388.1,3378,3388.1,4.04,0.59,2.38,-2.38,-1,BREAKEVEN,NO,235.45
1725,2025-06-05,13:20,13:25,LONG,3392.13,3388.9,3392.43,3396.98,3392.43,3.23,0.73,2.35,0.22,0.09,BREAKEVEN,YES,235.66
1726,2025-06-05,14:10,14:20,LONG,3402.63,3398.13,3398.13,3409.38,3398.13,4.5,0.52,2.36,-2.36,-1,BREAKEVEN,NO,233.31
1727,2025-06-05,15:20,15:45,LONG,3394.15,3388.23,3388.23,3403.03,3388.23,5.92,0.39,2.33,-2.33,-1,BREAKEVEN,NO,230.97
1728,2025-06-05,16:20,16:35,SHORT,3380.13,3386.75,3386.75,3370.2,3386.75,6.62,0.35,2.31,-2.31,-1,BREAKEVEN,NO,228.66
